ident,expense_total,income_assetsales,hours_outside_age16_65,treatment,hours_outside_age6_65,hours_chores_age6_65,members_resid,nadults_resid,head_age,act_livestock,act_business,borrowed_total
061084,79300,0,30,1,30,150,7,7,42,0,1,1
061027,0,0,0,1,0,28,5,2,52,0,0,1
061072,0,0,42,1,42,36,4,2,32,0,0,0
061093,2850,0,30,1,30,102,11,5,57,1,0,1
061058,2080,0,0,1,0,28,5,3,69,0,0,1
061035,6320,0,40,1,40,40,6,4,25,1,0,0
061018,900,0,49,1,49,35,5,4,40,1,0,1
061088,0,0,21,1,21,32,3,3,82,1,0,0
061097,7580,0,0,1,0,35,5,3,49,1,0,1
061062,8220,0,0,1,0,28,5,3,36,1,0,1
061014,260630,0,0,1,0,32,4,2,33,1,1,1
061082,1950,0,0,1,0,50,3,2,57,1,0,0
126011,7600,0,16,0,40,54,NA,NA,NA,NA,NA,NA
134050,53450,0,40,0,110,97,NA,NA,NA,NA,NA,NA
129064,1200,0,0,0,0,72,NA,NA,NA,NA,NA,NA
134078,7900,0,0,0,0,49,NA,NA,NA,NA,NA,NA
134047,44000,0,0,0,0,49,NA,NA,NA,NA,NA,NA
129033,0,0,0,0,0,0,2,1,NA,1,0,0
135056,3600,0,154,0,154,62,5,4,55,1,0,0
129002,12840,0,24,0,24,84,7,6,52,1,0,0
126083,4000,0,16,0,16,56,4,2,57,1,0,0
126061,1320,0,48,0,48,35,4,4,73,0,0,0
126007,0,0,48,0,48,0,6,2,35,1,0,0
135034,0,0,0,0,24,92,9,7,53,1,0,0
135036,3600,0,60,0,60,112,6,4,45,1,0,0
126057,8340,0,0,0,0,49,8,4,37,1,0,0
126051,0,0,0,0,0,0,5,2,45,0,0,0
134006,0,0,0,0,0,56,6,2,40,0,0,0
129053,10680,0,0,0,0,77,4,4,75,1,0,0
134070,180,0,0,0,18,98,5,3,40,0,0,0
126084,6060,0,0,0,0,35,3,2,65,1,0,0
126004,0,0,0,0,0,56,4,4,55,1,0,0
134032,0,0,0,0,0,0,6,2,38,1,0,0
135073,7000,0,24,0,48,52,8,4,49,1,0,0
126062,0,0,0,0,0,0,4,1,NA,0,0,0
126075,9642,0,0,0,0,39,4,2,50,1,0,0
129071,95100,0,48,0,48,12,6,4,56,1,0,0
126001,5480,0,0,0,0,35,2,2,62,1,0,0
135042,4800,0,78,0,78,56,5,5,70,1,0,0
128006,33600,0,59,1,59,63,NA,NA,NA,NA,NA,NA
128089,102000,0,0,1,0,56,NA,NA,NA,NA,NA,NA
131024,7100,0,96,1,96,35,NA,NA,NA,NA,NA,NA
128015,111340,0,0,1,0,119,NA,NA,NA,NA,NA,NA
128063,0,0,0,1,48,56,NA,NA,NA,NA,NA,NA
127050,2040,0,70,1,70,64,8,3,49,1,0,0
128001,11600,0,180,1,180,154,8,7,28,1,0,0
128019,0,0,42,1,42,77,5,2,41,0,0,0
128036,0,0,56,1,112,28,5,3,65,0,0,0
128073,8310,0,0,1,0,49,4,3,22,1,0,0
128081,32720,0,126,1,126,84,6,6,60,1,0,0
133087,0,0,0,1,0,112,5,4,35,0,0,0
133083,0,0,0,1,0,56,2,2,51,0,0,0
133042,0,0,60,1,120,140,7,5,62,0,0,0
133012,0,0,70,1,70,0,6,3,35,0,0,0
127046,800,0,50,1,50,56,2,2,55,0,0,0
128027,7830,0,0,1,30,49,4,2,46,1,0,0
128020,7320,0,0,1,24,56,7,4,65,1,0,0
128068,22800,0,0,1,0,56,5,2,47,0,0,1
131029,6300,0,32,1,32,119,6,6,62,1,0,0
128039,38130,0,0,1,0,56,4,2,44,1,0,0
125030,0,0,106,1,106,80,4,4,50,0,0,0
128086,0,0,0,1,48,56,6,2,39,0,0,0
131058,600,0,0,1,0,0,3,3,74,0,0,0
128014,583560,0,0,1,0,42,5,2,37,1,1,0
128085,4500,0,0,1,0,98,7,5,47,1,0,1
133054,18740,0,30,1,30,63,NA,NA,NA,NA,NA,NA
132009,50641,0,0,0,0,52,NA,NA,NA,NA,NA,NA
132020,0,0,48,0,48,49,NA,NA,NA,NA,NA,NA
132019,3960,0,0,0,0,56,NA,NA,NA,NA,NA,NA
132024,14000,0,144,0,144,210,NA,NA,NA,NA,NA,NA
132049,0,0,60,0,60,0,5,2,35,0,0,0
132003,0,0,0,0,0,49,4,2,34,0,0,0
132011,0,0,0,0,0,49,4,4,54,0,0,0
132054,300,0,0,0,32,91,7,5,49,1,0,0
132051,0,0,0,0,0,49,3,2,28,0,0,0
132034,12200,0,0,0,0,56,3,2,27,1,0,0
132053,0,0,0,0,0,49,8,2,37,1,0,0
132040,0,0,0,0,0,56,3,2,27,0,0,0
132010,0,0,54,0,54,0,5,2,30,0,0,0
132027,42000,0,0,0,0,84,7,3,50,1,1,0
132035,6700,0,0,0,0,56,9,5,69,1,0,0
132013,0,0,60,0,60,0,6,2,32,0,0,0
132032,720,0,0,0,70,16,6,2,50,1,0,0
132050,2340,0,25,0,25,28,8,3,40,1,0,0
132016,2340,0,0,0,0,70,3,3,27,1,0,0
130001,0,0,0,1,0,35,NA,NA,NA,NA,NA,NA
130014,0,0,0,1,0,52,7,3,40,0,0,0
130056,0,0,0,1,54,56,7,3,56,0,0,0
130042,4740,0,0,1,0,47,7,5,56,1,0,0
130005,0,0,0,1,0,0,7,2,40,0,0,0
130033,75740,0,0,1,0,56,8,4,65,1,0,0
130037,0,0,30,1,30,0,4,3,58,0,0,0
130020,1120,0,0,1,0,49,8,2,43,1,0,0
130015,10600,0,70,1,70,84,4,2,32,1,0,0
130016,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA
130054,6600,0,0,1,0,70,6,3,45,1,0,0
130043,1800,0,0,1,0,84,8,3,46,1,0,0
130050,2400,0,0,1,0,56,4,2,37,1,0,0
130051,0,0,0,1,48,49,7,2,34,0,0,0
130002,0,0,0,1,0,35,3,2,36,0,0,0
130030,7800,0,0,1,0,112,7,4,52,0,0,0
130045,15100,0,0,1,0,0,4,2,72,1,0,0
030029,17600,0,64,0,144,168,NA,NA,NA,NA,NA,NA
030028,9080,0,0,0,96,30,NA,NA,NA,NA,NA,NA
030021,0,0,0,0,0,84,NA,NA,NA,NA,NA,NA
030022,0,0,48,0,48,42,NA,NA,NA,NA,NA,NA
030031,4420,0,0,0,0,86,NA,NA,NA,NA,NA,NA
026066,0,0,48,0,48,42,4,2,37,0,0,0
030009,19730,0,0,0,0,49,6,5,44,1,0,0
026057,0,0,0,0,50,94,9,7,62,0,0,0
030054,18220,0,0,0,0,49,7,4,56,1,0,0
030017,28560,0,0,0,0,42,6,3,37,1,1,0
030010,3840,0,0,0,0,21,3,3,88,1,0,0
030071,500,0,0,0,0,0,1,1,70,1,0,0
030063,0,0,140,0,140,56,6,6,64,0,0,0
030072,0,0,168,0,168,126,10,10,59,0,0,0
030046,32767,0,0,0,0,0,2,2,76,1,0,0
030039,9106,0,0,0,0,0,2,2,77,0,0,0
030048,18100,0,0,0,0,0,4,4,62,0,0,0
030083,8050,0,0,0,0,126,7,2,38,1,0,0
030069,5620,0,16,0,16,119,7,4,37,1,0,0
030004,52400,0,0,0,0,84,8,8,56,1,1,0
030013,23390,0,0,0,0,49,2,2,57,1,0,0
030067,5770,0,0,0,0,21,5,2,75,1,0,0
030075,13230,0,0,0,0,68,8,7,25,1,0,0
030081,2400,0,16,0,16,0,5,2,30,1,0,0
030037,148100,0,0,0,0,42,6,5,55,1,1,0
030006,0,0,56,0,56,35,5,2,34,0,0,0
030074,1950,0,66,0,96,252,11,8,59,1,0,0
024040,0,0,40,1,40,49,NA,NA,NA,NA,NA,NA
024003,0,0,126,1,174,150,NA,NA,NA,NA,NA,NA
029026,60740,0,0,1,0,0,NA,NA,NA,NA,NA,NA
024071,0,0,60,1,60,63,7,4,47,0,0,0
024035,0,0,0,1,0,0,4,2,34,0,0,0
024038,0,0,60,1,60,68,6,4,45,0,0,1
024016,0,0,0,1,0,42,3,2,23,0,0,0
024008,0,0,60,1,60,114,5,3,30,0,0,0
024059,0,0,48,1,48,42,4,2,26,0,0,0
024018,0,0,40,1,40,0,4,2,28,0,0,0
024069,0,0,48,1,108,0,6,3,28,0,0,0
024060,0,0,0,1,0,49,6,6,44,0,0,0
024064,0,0,40,1,40,42,2,2,56,0,0,0
024044,0,0,0,1,72,4,5,3,41,0,0,0
024019,0,0,0,1,0,28,4,2,25,0,0,0
024013,0,0,0,1,0,63,6,5,46,0,1,0
024049,0,0,60,1,60,56,3,2,36,0,0,0
024036,0,0,70,1,70,0,4,4,72,0,0,0
024079,69120,0,0,1,0,0,6,4,44,0,0,1
024011,0,0,49,1,49,81,9,3,34,0,0,1
024015,0,0,50,1,50,43,5,2,43,0,0,1
024083,0,0,36,1,36,42,3,2,50,0,0,0
024082,0,0,0,1,0,51,5,2,32,0,0,0
024066,218160,0,0,1,0,59,5,3,58,1,0,0
159041,2130,0,63,0,63,56,NA,NA,NA,NA,NA,NA
159077,48120,0,84,0,84,0,NA,NA,NA,NA,NA,NA
159096,43490,0,168,0,168,91,NA,NA,NA,NA,NA,NA
159088,5180,0,0,0,0,70,NA,NA,NA,NA,NA,NA
159038,0,0,21,0,21,28,2,2,93,0,0,0
159016,26400,0,156,0,156,33,9,6,44,1,0,0
159046,12170,0,30,0,30,35,6,6,54,1,0,1
159035,8000,0,118,0,118,133,7,6,54,1,0,1
159007,21700,0,48,0,48,98,NA,NA,NA,NA,NA,NA
159027,14320,0,63,0,63,42,5,4,50,0,0,1
159073,0,0,21,0,21,56,6,5,53,0,0,0
159031,4100,0,63,0,63,49,6,2,39,0,0,1
159072,0,0,118,0,118,42,4,4,35,0,0,0
159058,40090,0,168,0,168,84,8,7,65,1,0,0
159059,58070,0,0,0,0,91,7,5,38,1,0,0
159057,16720,0,72,0,80,37,6,3,52,1,0,0
159018,910,0,54,0,54,42,4,4,71,0,0,0
159065,3990,0,119,0,119,28,5,4,56,0,0,0
159076,24050,0,0,0,0,91,9,6,67,1,0,0
159020,400,0,48,0,48,0,6,3,49,1,0,1
159091,20550,0,98,0,98,56,9,7,52,1,1,0
159001,2500,0,24,0,24,84,3,3,47,0,0,1
159045,16500,0,54,0,54,112,7,7,70,1,0,1
159075,117880,0,98,0,98,70,11,6,76,1,0,0
159080,1600,0,0,0,0,67,5,3,29,0,0,1
159044,62552,0,133,0,133,98,8,7,59,1,1,0
159094,0,0,54,0,54,42,4,3,42,0,0,0
159101,5200,0,63,0,119,49,5,2,44,0,0,0
159023,9910,0,42,0,42,42,6,3,34,0,0,0
168058,1800,0,54,1,54,84,NA,NA,NA,NA,NA,NA
168074,2590,0,126,1,126,116,NA,NA,NA,NA,NA,NA
168023,2470,0,0,1,0,49,NA,NA,NA,NA,NA,NA
168014,11150,0,63,1,63,105,NA,NA,NA,NA,NA,NA
168055,2940,0,110,1,110,75,7,5,62,1,0,1
168089,14550,0,119,1,119,77,6,5,57,0,1,1
168075,30600,0,0,1,0,42,4,2,64,1,1,1
168026,8980,0,126,1,126,84,5,4,35,1,1,1
168002,22440,0,160,1,160,74,11,8,72,1,0,1
168013,2510,0,10,1,10,43,5,2,37,1,0,1
168011,74990,0,45,1,45,70,7,5,55,1,1,1
168064,9520,0,54,1,54,35,6,4,37,1,0,1
168056,2510,0,50,1,50,31,6,2,42,1,0,1
168090,8960,0,126,1,126,105,10,8,68,1,0,0
168051,10760,0,0,1,0,42,4,4,66,1,0,1
168040,2980,0,54,1,54,70,7,2,47,1,0,1
168085,22250,0,189,1,189,70,9,6,72,1,0,1
168007,8470,0,27,1,27,78,7,6,67,1,0,1
168030,3300,0,24,1,24,68,6,3,37,0,1,1
168044,2380,0,49,1,49,168,10,7,69,1,0,0
168099,10230,0,56,1,56,36,6,2,47,1,0,1
168024,70250,0,63,1,63,84,8,6,49,1,1,0
168095,9192,0,63,1,63,42,6,3,47,1,1,1
168057,39600,0,100,1,100,77,6,5,64,1,0,1
168010,3850,0,46,1,46,98,7,5,74,1,0,1
168068,23060,0,0,1,0,75,9,5,65,1,0,1
168059,8060,0,0,1,0,93,11,6,76,1,0,1
168067,5030,0,54,1,54,31,6,2,47,1,0,1
014061,0,0,0,0,40,114,NA,NA,NA,NA,NA,NA
014042,0,0,56,0,56,0,NA,NA,NA,NA,NA,NA
014070,18600,0,24,0,24,42,NA,NA,NA,NA,NA,NA
014008,0,0,64,0,64,0,NA,NA,NA,NA,NA,NA
014076,1950,0,30,0,30,91,NA,NA,NA,NA,NA,NA
014022,14420,0,18,0,18,76,NA,NA,NA,NA,NA,NA
014039,0,0,60,0,60,14,NA,NA,NA,NA,NA,NA
014029,28920,0,0,0,0,42,NA,NA,NA,NA,NA,NA
014004,11400,140000,104,0,104,65,NA,NA,NA,NA,NA,NA
014050,0,0,0,0,40,38,NA,NA,NA,NA,NA,NA
014075,0,0,56,0,56,132,NA,NA,NA,NA,NA,NA
014011,5900,0,0,0,0,98,NA,NA,NA,NA,NA,NA
014021,7500,0,56,0,56,0,NA,NA,NA,NA,NA,NA
014035,120000,0,0,0,0,42,NA,NA,NA,NA,NA,NA
014049,2640,0,48,0,48,81,NA,NA,NA,NA,NA,NA
014003,0,70000,0,0,0,80,NA,NA,NA,NA,NA,NA
014064,0,0,56,0,56,42,NA,NA,NA,NA,NA,NA
014036,0,0,36,0,36,42,NA,NA,NA,NA,NA,NA
014062,0,0,108,0,108,90,NA,NA,NA,NA,NA,NA
014032,19680,0,104,0,104,107,NA,NA,NA,NA,NA,NA
014057,0,0,140,0,140,126,NA,NA,NA,NA,NA,NA
014009,0,0,0,0,0,42,NA,NA,NA,NA,NA,NA
014006,0,0,56,0,56,49,NA,NA,NA,NA,NA,NA
014065,0,0,0,0,56,96,NA,NA,NA,NA,NA,NA
014031,2200,0,24,0,24,56,NA,NA,NA,NA,NA,NA
014063,0,0,40,0,40,49,NA,NA,NA,NA,NA,NA
014080,0,0,124,0,124,63,NA,NA,NA,NA,NA,NA
014012,0,0,0,0,0,49,NA,NA,NA,NA,NA,NA
014055,9840,0,44,0,44,84,4,4,61,1,0,0
014058,2400,0,15,0,15,62,5,2,37,0,0,0
014038,9000,0,160,0,160,42,6,6,70,1,0,0
014079,0,0,142,0,142,126,8,7,49,0,0,0
014052,0,0,0,0,0,0,2,1,65,0,0,0
014068,0,0,0,0,48,126,7,3,44,0,0,0
014078,0,0,42,0,42,42,3,2,29,0,0,0
014072,3910,0,0,0,0,45,5,5,57,1,0,0
014044,10200,0,40,0,40,91,5,4,50,1,0,0
014013,0,0,202,0,202,42,7,6,52,0,0,0
014005,0,0,0,0,0,42,4,2,39,0,0,0
014077,0,0,0,0,48,92,6,3,41,0,0,0
014046,14880,0,108,0,108,49,4,4,55,0,0,0
014047,0,0,40,0,40,0,4,2,35,0,0,0
014014,0,35000,0,0,40,49,5,2,45,0,0,0
014018,1800,0,152,0,152,42,4,4,29,1,0,0
014067,6600,0,36,0,36,35,3,2,32,0,0,0
014081,0,0,44,0,44,42,4,2,53,0,0,0
014026,18240,0,116,0,116,84,5,5,58,1,0,0
019039,60290,0,0,1,0,59,NA,NA,NA,NA,NA,NA
019051,15660,0,0,1,0,0,NA,NA,NA,NA,NA,NA
020013,9890,0,118,1,118,72,NA,NA,NA,NA,NA,NA
019044,12380,0,24,1,36,114,NA,NA,NA,NA,NA,NA
019006,33740,0,0,1,0,101,NA,NA,NA,NA,NA,NA
020007,0,0,63,1,63,14,NA,NA,NA,NA,NA,NA
019014,41610,6000,20,1,20,133,NA,NA,NA,NA,NA,NA
019023,16600,0,0,1,0,42,NA,NA,NA,NA,NA,NA
019012,16040,0,0,1,0,42,NA,NA,NA,NA,NA,NA
020020,7500,0,24,1,24,42,NA,NA,NA,NA,NA,NA
019057,5700,0,0,1,0,28,NA,NA,NA,NA,NA,NA
020079,0,0,96,1,96,51,NA,NA,NA,NA,NA,NA
019018,52800,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
019050,26380,0,0,1,0,0,NA,NA,NA,NA,NA,NA
019030,3080,0,0,1,0,168,NA,NA,NA,NA,NA,NA
019069,200,0,0,1,0,42,NA,NA,NA,NA,NA,NA
019059,2540,0,0,1,0,0,NA,NA,NA,NA,NA,NA
020031,0,0,48,1,48,42,NA,NA,NA,NA,NA,NA
019028,62070,0,0,1,0,121,NA,NA,NA,NA,NA,NA
020077,0,0,0,1,0,42,NA,NA,NA,NA,NA,NA
019040,160,0,56,1,56,56,NA,NA,NA,NA,NA,NA
019002,43200,0,152,1,152,133,NA,NA,NA,NA,NA,NA
019066,17130,0,0,1,0,42,NA,NA,NA,NA,NA,NA
020045,0,0,132,1,132,43,NA,NA,NA,NA,NA,NA
019053,2400,0,0,1,0,42,NA,NA,NA,NA,NA,NA
020081,9235,0,0,1,0,49,NA,NA,NA,NA,NA,NA
019036,0,0,0,1,0,28,2,2,47,0,0,0
019005,15920,0,0,1,0,104,6,6,87,0,0,0
019049,8600,0,0,1,0,189,8,5,65,1,0,0
020060,19570,0,0,1,0,67,3,3,24,1,0,0
019008,0,0,63,1,63,49,3,2,37,0,0,0
019054,21380,0,0,1,0,94,8,3,53,1,0,1
019042,14880,0,0,1,0,42,7,3,36,1,0,1
019024,0,0,0,1,48,91,4,2,42,0,0,0
019078,0,0,0,1,0,0,6,2,31,0,0,1
020021,0,0,68,1,84,70,6,4,24,0,0,1
019034,0,0,0,1,0,56,6,2,31,0,0,0
019073,2800,0,144,1,144,42,5,5,53,1,0,0
019027,27515,0,0,1,0,72,7,5,37,0,0,0
019019,0,0,0,1,70,54,4,2,29,0,0,0
019071,13265,0,0,1,0,70,11,7,12,1,0,1
019058,0,0,56,1,56,42,4,2,28,0,0,0
019029,2800,0,70,1,70,28,8,6,75,1,0,0
019056,5700,0,0,1,0,51,8,6,45,1,0,1
019080,10600,0,0,1,18,120,9,6,23,1,0,0
207012,0,0,48,0,48,35,NA,NA,NA,NA,NA,NA
207054,0,0,48,0,96,26,NA,NA,NA,NA,NA,NA
207088,0,0,210,0,210,53,NA,NA,NA,NA,NA,NA
207017,0,0,144,0,144,50,NA,NA,NA,NA,NA,NA
207045,7090,0,0,0,0,37,6,6,62,1,0,0
207004,0,0,0,0,0,14,5,2,37,0,0,0
207049,75660,0,0,0,0,0,3,2,62,0,1,0
207076,0,0,0,0,0,24,2,2,84,0,0,0
207067,108000,0,54,0,54,41,6,5,72,0,1,0
207063,0,0,56,0,56,7,1,1,47,0,0,0
207031,9000,0,0,0,0,50,6,2,39,0,1,0
207077,9000,0,0,0,0,14,5,4,44,0,1,0
207039,4700,0,54,0,54,36,7,7,67,1,0,0
207080,0,0,70,0,140,28,7,4,44,0,0,0
207086,5400,0,0,0,0,0,6,2,38,0,1,0
207061,53700,0,0,0,0,21,5,5,52,1,1,0
207074,1650,0,70,0,70,14,5,3,44,1,0,0
207015,9000,0,0,0,0,36,2,2,47,0,1,0
207053,0,0,54,0,54,36,4,3,60,0,0,0
207025,7220,0,0,0,0,56,3,3,44,0,0,0
207085,128060,0,0,0,0,42,9,8,50,1,1,0
207007,0,0,108,0,108,36,5,5,72,0,0,0
207008,10380,0,112,0,112,56,6,6,54,0,1,0
207065,75120,0,0,0,0,49,5,4,44,1,1,0
207046,0,0,0,0,0,14,5,3,44,1,0,0
207019,0,0,0,0,0,21,4,4,72,1,0,0
207041,0,0,56,0,56,28,2,2,62,0,0,0
206016,1850,0,0,1,0,0,NA,NA,NA,NA,NA,NA
206054,0,0,56,1,56,42,NA,NA,NA,NA,NA,NA
206070,0,0,0,1,0,18,NA,NA,NA,NA,NA,NA
206019,0,0,48,1,48,56,NA,NA,NA,NA,NA,NA
206011,0,0,0,1,70,0,6,2,40,0,0,0
206022,84000,0,48,1,48,36,4,3,34,0,1,1
206032,104400,0,0,1,0,49,3,2,30,0,0,0
206074,96000,0,0,1,0,14,3,2,42,0,1,1
206067,7710,0,84,1,84,84,7,6,62,1,0,0
206044,8130,0,56,1,56,28,4,4,38,1,0,0
206037,0,0,36,1,96,36,6,4,65,0,0,0
206009,0,0,118,1,118,14,5,4,57,0,0,0
206089,2160,0,96,1,96,63,7,6,57,1,0,0
206090,1260,0,50,1,50,0,3,2,42,0,0,0
206056,4720,0,114,1,114,35,8,7,NA,1,0,0
206034,0,0,0,1,0,7,2,2,53,0,0,0
206004,0,0,0,1,0,14,3,3,67,0,0,0
206006,0,0,70,1,70,14,2,2,34,0,0,0
206082,13220,0,0,1,0,85,7,7,57,1,0,0
206091,1700,0,0,1,0,24,6,5,63,0,0,0
206046,2890,0,0,1,0,24,4,4,58,1,0,0
206073,1400,0,126,1,126,21,6,6,67,0,0,0
206014,1700,0,0,1,0,30,5,2,52,0,0,0
206085,10480,0,48,1,48,56,5,5,53,1,0,0
206012,9475,0,96,1,96,28,3,3,50,1,0,0
206049,980,0,96,1,96,84,5,5,20,0,0,0
206042,0,0,48,1,48,35,3,2,56,0,0,0
081057,8680,0,0,0,0,28,NA,NA,NA,NA,NA,NA
081067,1585,500,0,0,0,21,NA,NA,NA,NA,NA,NA
081063,54722,0,0,0,0,45,NA,NA,NA,NA,NA,NA
081012,3570,0,0,0,0,28,NA,NA,NA,NA,NA,NA
081064,8050,24500,0,0,0,28,3,2,53,1,0,0
081025,4467,0,0,0,0,56,6,4,50,1,0,0
081068,29128,0,0,0,0,54,6,5,52,1,0,0
081040,0,0,2,0,2,21,5,2,42,1,0,0
081034,3640,0,48,0,48,28,4,3,56,1,0,0
081021,12480,0,0,0,0,0,3,2,60,1,0,0
081031,35330,0,0,0,0,105,10,8,24,1,0,0
081002,42998,0,0,0,0,48,7,4,61,1,0,0
081004,19769,0,0,0,0,63,7,5,55,1,0,0
081001,37140,0,0,0,0,112,9,7,NA,1,0,1
081028,250102,0,0,0,0,63,5,3,64,1,1,0
081045,30110,0,0,0,0,49,4,4,53,1,0,0
081011,25575,0,0,0,0,56,6,6,54,1,0,1
081080,6950,0,0,0,0,56,9,6,37,1,0,0
081023,4120,0,15,0,15,19,6,5,63,1,0,0
081075,0,0,40,0,40,77,10,6,56,1,0,0
081078,1015,0,35,0,35,35,5,2,37,1,0,0
081088,360650,0,0,0,0,98,6,5,66,1,1,0
081094,6072,0,35,0,35,63,10,8,47,1,0,0
081007,41240,0,20,0,20,84,7,5,36,1,0,0
081065,1165,0,0,0,0,28,3,2,34,1,0,0
084012,84440,0,42,1,42,96,NA,NA,NA,NA,NA,NA
084014,21960,0,0,1,0,35,NA,NA,NA,NA,NA,NA
084063,28870,0,0,1,0,119,NA,NA,NA,NA,NA,NA
084041,5637,0,18,1,18,45,NA,NA,NA,NA,NA,NA
084055,48450,0,0,1,0,31,5,3,35,1,1,0
084078,0,0,28,1,28,42,4,4,53,0,0,1
084062,12630,0,0,1,0,35,7,4,27,1,0,1
084082,108628,0,0,1,0,82,11,11,41,1,1,0
084066,7040,0,84,1,84,35,10,7,59,1,0,1
084088,13690,0,0,1,0,42,11,8,73,1,0,0
084020,5216,0,40,1,40,70,9,2,48,1,0,1
084029,0,0,42,1,42,56,9,7,31,1,0,1
084056,513,4000,0,1,0,28,5,2,35,1,0,1
084036,4050,0,0,1,0,49,6,4,47,1,0,1
084045,11175,0,48,1,48,98,4,4,57,1,0,0
084084,5100,0,0,1,0,42,5,5,63,1,0,1
084007,40320,0,0,1,0,42,2,2,73,1,0,0
084064,2610,0,0,1,0,139,11,7,36,0,0,0
084086,8920,0,102,1,102,136,11,9,63,1,0,0
084044,19910,0,0,1,0,42,6,2,63,1,0,1
084047,36000,0,0,1,0,49,3,3,39,1,1,0
084059,26020,0,28,1,28,70,10,8,52,1,0,1
084048,5400,0,0,1,0,45,6,3,73,1,0,1
084058,28198.6,0,0,1,0,49,7,4,58,1,1,1
084001,413720,0,0,1,0,96,8,8,53,1,1,0
084096,0,0,0,1,0,0,2,2,83,1,0,1
084003,3335,0,4,1,4,10,8,6,62,1,0,0
084094,7830,0,0,1,0,56,6,5,63,1,0,1
042030,91910,0,0,0,0,28,NA,NA,NA,NA,NA,NA
042059,38920,0,0,0,0,70,NA,NA,NA,NA,NA,NA
044079,47950,0,40,0,40,56,NA,NA,NA,NA,NA,NA
044031,0,0,0,0,0,35,NA,NA,NA,NA,NA,NA
044058,9872,0,168,0,168,98,NA,NA,NA,NA,NA,NA
042074,34420,0,0,0,0,131,NA,NA,NA,NA,NA,NA
042071,151800,0,48,0,48,84,NA,NA,NA,NA,NA,NA
042003,8150,0,66,0,66,56,NA,NA,NA,NA,NA,NA
044036,8150,0,112,0,112,45,NA,NA,NA,NA,NA,NA
044087,25580,0,0,0,0,35,NA,NA,NA,NA,NA,NA
042075,43700,0,0,0,0,29,NA,NA,NA,NA,NA,NA
044072,105315,0,98,0,98,56,NA,NA,NA,NA,NA,NA
044040,52200,0,0,0,0,70,NA,NA,NA,NA,NA,NA
044028,16110,0,24,0,24,56,NA,NA,NA,NA,NA,NA
042049,77015,0,35,0,35,70,NA,NA,NA,NA,NA,NA
042009,81480,0,0,0,0,42,NA,NA,NA,NA,NA,NA
044038,8120,0,0,0,35,77,NA,NA,NA,NA,NA,NA
044043,21940,0,32,0,32,91,NA,NA,NA,NA,NA,NA
042037,50320,0,56,0,56,77,NA,NA,NA,NA,NA,NA
044052,19765,0,56,0,56,63,NA,NA,NA,NA,NA,NA
042057,91520,0,0,0,0,31,NA,NA,NA,NA,NA,NA
042098,48320,0,126,0,126,52,NA,NA,NA,NA,NA,NA
044033,36360,0,42,0,84,63,NA,NA,NA,NA,NA,NA
042104,69040,0,0,0,0,70,NA,NA,NA,NA,NA,NA
042064,16290,0,0,0,0,14,7,6,46,1,0,1
044078,12700,0,0,0,0,35,6,2,59,1,0,0
042085,17715,0,0,0,0,56,7,6,49,1,0,1
042034,105188,0,0,0,0,38,6,5,62,1,0,1
044011,94710,0,0,0,0,56,11,10,NA,1,0,0
042081,0,0,56,0,56,84,5,4,47,1,0,0
042005,15600,0,112,0,112,91,9,8,57,1,0,1
044016,15440,0,0,0,0,49,8,3,37,1,0,1
042042,28600,0,42,0,42,25,6,5,32,1,0,1
044039,3750,0,168,0,168,134,10,9,28,1,0,1
042021,15980,0,0,0,0,84,8,4,43,1,0,1
044008,14730,0,0,0,0,133,11,10,63,1,0,1
042056,18460,0,0,0,0,43,11,6,76,1,0,1
042080,37030,0,133,0,133,60,11,10,53,1,0,1
042060,4000,0,0,0,0,14,3,2,35,1,0,0
044024,0,0,30,0,30,14,1,1,51,0,0,1
042018,35950,0,84,0,84,56,8,6,49,1,0,1
042068,104200,0,0,0,0,21,4,2,32,1,1,1
042006,600,0,0,0,0,0,2,2,85,0,0,1
042012,13660,0,0,0,0,41,7,6,72,1,0,1
042022,12420,0,0,0,0,98,7,4,46,1,0,1
042023,7985,0,0,0,0,56,9,4,45,1,0,1
044041,14514,0,14,0,14,28,6,2,36,1,0,0
042083,9530,0,0,0,0,147,9,8,73,1,0,1
043016,9570,0,32,1,32,42,NA,NA,NA,NA,NA,NA
043058,7230,0,96,1,96,42,NA,NA,NA,NA,NA,NA
043029,16714,0,0,1,0,35,NA,NA,NA,NA,NA,NA
043015,37860,0,0,1,0,112,NA,NA,NA,NA,NA,NA
043059,49040,0,0,1,0,56,NA,NA,NA,NA,NA,NA
043025,13860,0,0,1,0,70,NA,NA,NA,NA,NA,NA
043023,3750,0,20,1,20,49,NA,NA,NA,NA,NA,NA
043001,1520,0,104,1,104,91,NA,NA,NA,NA,NA,NA
043068,182480,0,60,1,60,98,NA,NA,NA,NA,NA,NA
043011,6300,0,0,1,0,41,NA,NA,NA,NA,NA,NA
043065,35824,0,0,1,0,31,NA,NA,NA,NA,NA,NA
043057,3400,0,32,1,32,98,NA,NA,NA,NA,NA,NA
043083,18425,0,56,1,56,40,NA,NA,NA,NA,NA,NA
043084,26580,0,0,1,0,35,NA,NA,NA,NA,NA,NA
